Topic,TimeQueried,Video_Title,Video_ID,Published_AT,Duration,ViewCount,LikeCount,DislikeCount,favoriteCount,Definition,Caption,Zscore_Trend,Score
Machine Learning,2020-08-22 18:04:41,Machine Learning with No Code! Using the AutoML UI in the Azure ML Service,JqZDiLnV19E,2020-08-21T12:30:01Z,326,52,5,0,0,hd,False,0,0.5000051151
Machine Learning,2020-08-22 0:45:34,MLOps20: Rethinking Visual Data Management for Machine Learning,FPCjZE5bAJY,2020-08-19T18:03:46Z,2405,59,4,0,0,hd,False,0,0.5000045188000001
Machine Learning,2020-08-22 0:45:34,Essentials before Getting Started with the DPhi Deep Learning Bootcamp,BueJjR_RGcg,2020-08-21T07:49:48Z,448,477,19,1,0,hd,False,0,0.5000040679
Machine Learning,2020-08-22 18:04:41,Twitter Sentiment Analysis for BTS || Machine Learning,kba8kTr_26k,2020-08-21T12:53:42Z,537,24,4,0,0,hd,False,0,0.5000036604
Machine Learning,2020-08-22 18:04:41,Artificial Intelligence and Machine Learning - Awesome August by LEARNIVO,gQHgC1GPEfU,2020-08-21T18:29:35Z,7050,55,3,0,0,hd,False,0,0.5000036528
Machine Learning,2020-08-22 0:45:34,PART 1: Heroku-End-To-End Machine Learning Project With Deployment,OAto8zIDOcw,2020-08-21T04:09:51Z,155,34,3,0,0,hd,False,0,0.5000031377
Machine Learning,2020-08-22 18:04:41,News Aggregation and Fraud News Detection | Deep Learning | Machine Learning,VlTEGGN4B4A,2020-08-22T06:23:37Z,2855,1312,77,4,0,hd,False,0,0.5000024225
Machine Learning,2020-08-22 18:04:41,Elasticsearch de Beats a Machine Learning,rOkEM2Ekdfg,2020-08-21T21:15:26Z,4491,34,2,0,0,hd,False,0,0.5000023698
Machine Learning,2020-08-22 18:04:41,"Enhancement of Underwriting with AI, Machine Learning &amp; Predictive Analytics",qk8q6ar7XvE,2020-08-20T10:09:48Z,187,20,2,0,0,hd,False,0,0.5000020264
Machine Learning,2020-08-22 18:04:41,Silent Hill FMV 10 Cheryl On TV (4K - AI Machine Learning Upscaling),hBRsWpt1ePo,2020-08-22T01:14:24Z,11,5,2,0,0,hd,False,0,0.5000016585
Machine Learning,2020-08-22 18:04:41,Throwing a fastball: How the Minnesota Twins are using machine learning to analyze mounds of data,4sPSgESiBlQ,2020-08-20T23:53:08Z,817,16,1,0,0,hd,False,0,0.5000011604
Machine Learning,2020-08-22 0:45:34,Sigmoid Function | Machine Learning with MATLAB,xXuv0nTue50,2020-08-20T18:15:38Z,678,9,1,0,0,hd,False,0,0.5000009887
Machine Learning,2020-08-22 18:04:41,Silent Hill FMV 9 Meeting Lisa (4K - AI Machine Learning Upscaling),Wnb0bj76Qt8,2020-08-22T00:05:44Z,21,7,1,0,0,hd,False,0,0.5000009396
Machine Learning,2020-08-22 18:04:41,#4 Machine Learning || Supervised Algo || K Nearest Neighbor - Classification,zkZokQcH5Bg,2020-08-22T08:51:43Z,2787,5,1,0,0,hd,False,0,0.5000008906
Machine Learning,2020-08-22 0:45:34,Machine Learning Tutorial Python NumPy : 24. Array Manipulation | Adding and Deleting Arrays,9Lf-aBYYAEw,2020-08-20T13:09:05Z,614,32,0,0,0,hd,False,0,0.5000007848
Machine Learning,2020-08-22 18:04:41,Cameron Manavian: Welcome to the Machine - Learning in a Browser With JS | July 2020,YBpEPWuVx9E,2020-08-20T21:47:34Z,971,9,0,0,0,hd,False,0,0.5000002207
Machine Learning,2020-08-22 0:45:34,Algorithmic Machine Learning Cannabis Trading Update,n7_2AzCLEH4,2020-08-21T12:00:11Z,458,8,0,0,0,hd,False,0,0.5000001962
Machine Learning,2020-08-22 0:45:34,How to Interpret Machine Learning Models using SHAP in Python | Python Project Tutorial | Part 1,m60swo-th4E,2020-08-21T15:15:27Z,1025,6,0,0,0,hd,False,0,0.5000001472
Machine Learning,2020-08-22 18:04:41,GOTO 2020 • Keys to Building Machine Learning Systems • Garrett Smith,WZVQEI9KYsk,2020-08-13T12:00:15Z,1633,1445,40,3,0,hd,False,0,0.4999994918
Machine Learning,2020-08-22 18:04:41,Artificial Intelligence Machine Learning Final Year Project Computer Science 2020 CNN &amp; ResNet Model,_7V-AHUfY7M,2020-08-20T18:45:01Z,847,220,13,1,0,hd,False,0,0.4999931572
Machine Learning,2020-08-22 0:45:34,Artificial Intelligence Machine Learning Final Year Project Computer Science 2020 CNN &amp; ResNet Model,_7V-AHUfY7M,2020-08-20T18:45:01Z,847,200,10,1,0,hd,False,0,0.49999036280000003
Machine Learning,2020-08-22 0:45:34,Data Science [Machine Learning Python] : Generalisasi Dalam Model Machine Learning,iehkDbdrLxw,2020-05-12T01:55:18Z,366,1208,6,2,0,hd,False,0,0.49998979060000004
Machine Learning,2020-08-22 0:45:34,HPE Ezmeral Machine Learning Ops,0aJf_kwiug4,2020-08-17T05:00:00Z,160,127,9,1,0,hd,False,0,0.4999878045
Machine Learning,2020-08-22 0:45:34,How Intuit uses Apache Spark to Monitor In-Production Machine Learning Models at Large-Scale,woVFk1Imvu8,2020-08-21T15:46:05Z,1610,68,0,1,0,hd,False,0,0.49997944590000004
Machine Learning,2020-08-22 0:45:34,Python Machine Learning - Class 9 | Machine Learning Algorithms &amp; Tools | Machine Learning | Edureka,CRTlBoLG7cQ,2020-08-16T06:22:36Z,1108,1546,36,4,0,hd,False,0,0.4999766752000001
Machine Learning,2020-08-22 18:04:41,How to become a Machine Learning Engineer in 3 Months,ePTuRRPKqxg,2020-05-14T05:52:17Z,500,428,12,2,0,hd,False,0,0.49997526859999997
Machine Learning,2020-08-22 18:04:41,TPOT: Automated Machine Learning in Python | Better Data Science,TQUbh_E8nb0,2020-07-02T10:50:12Z,601,298,14,2,0,hd,False,0,0.49997361630000003
Machine Learning,2020-08-22 0:45:34,Python Trading Strategy and Machine Learning Implementation,UCNh9X6PaWM,2015-12-18T17:23:28Z,250,30017,108,39,0,hd,False,0,0.4999524638
Machine Learning,2020-08-22 18:04:41,The 10 Best Examples Of Artificial Intelligence (AI) And Machine Learning In Practice,AXgjEW2nA9I,2019-12-09T12:02:19Z,536,6253,82,12,0,hd,False,0,0.4999496672
Machine Learning,2020-08-22 0:45:34,The 10 Best Examples Of Artificial Intelligence (AI) And Machine Learning In Practice,AXgjEW2nA9I,2019-12-09T12:02:19Z,536,6239,82,12,0,hd,False,0,0.4999493238
Machine Learning,2020-08-22 0:45:34,My Laptop Lenovo Legion Y 540 Unboxing For Deep Learning! Important Message At The Last,9lM5TrcB4jQ,2020-03-10T03:00:34Z,549,39287,1502,106,0,hd,False,0,0.49976148229999995
Machine Learning,2020-08-22 0:45:34,Алексей Натекин - Мифы Big Data и Machine Learning,tEIkgAsYWb0,2016-01-29T00:48:38Z,3445,22185,343,52,0,hd,False,0,0.49965196759999997
Machine Learning,2020-08-22 0:45:34,Machine Learning en Español Crear un básico &quot;Hola Mundo con 0 y 1&quot;,gZvdtodOaHk,2017-06-06T23:11:39Z,567,67560,731,143,0,hd,False,0,0.4990405834
Machine Learning,2020-08-22 18:04:41,Why I Don&#39;t Like Machine Learning,HnKaaDcWOXw,2019-03-25T14:00:01Z,526,97701,2756,251,0,hd,False,0,0.49893495509999997
Machine Learning,2020-08-22 0:45:34,Unica - Machine Learning with Unica Interact,oX2CZrKPSGw,2020-07-22T19:05:30Z,233,260194,853,471,0,hd,False,0,0.49656991920000004
Machine Learning,2020-08-22 0:45:34,Cheapest Deep Learning PC in 2020,G6PtQis8GDo,2020-02-10T18:16:39Z,729,65968,1556,735,0,hd,False,0,0.4864797742
Machine Learning,2020-08-22 0:45:34,Creating a Game with Learning AI in Unity! (Tutorial / Machine Learning),gYwWolRFt98,2020-05-20T19:39:21Z,781,50643,1336,7,0,sd,False,0,0.2521124731
Machine Learning,2020-08-22 0:45:34,AWS Machine Learning Tutorial | Amazon Machine Learning | AWS Training | Edureka,TzLuAjhfSrE,2018-08-16T15:26:45Z,3118,46494,547,30,0,sd,False,0,0.25089369710000003
Machine Learning,2020-08-22 18:04:41,Part3 Forecast COVID-19 Patients using Machine Learning,CGt2EYjmws0,2020-05-05T14:40:42Z,978,351,8,0,0,sd,False,0,0.250014752
Machine Learning,2020-08-22 0:45:34,Data Visualization for Machine Learning - 2 | Lec 14 | Machine Learning | GATE CSE 2021 Exam,eLbcami-HVQ,2020-08-19T17:04:36Z,3629,90,12,0,0,sd,False,0,0.2500114228
Machine Learning,2020-08-22 18:04:41,FREE Season 13 | Day 6 | Deep Learning | RNN using Keras  | Forsk Coding School,mfPVfurTGDU,2020-08-22T10:27:04Z,0,40,3,0,0,sd,False,0,0.2500032849
Machine Learning,2020-08-22 18:04:41,Model Selection and Boosting in Machine Learning - Part 2 | Machine Learning Tutorial | Edureka,Ht4FoHlgmIc,2020-08-21T15:29:09Z,0,0,1,0,0,sd,False,0,0.250000768
Machine Learning,2020-08-22 0:45:34,Model Selection and Boosting in Machine Learning - Part 1 | Machine Learning Tutorial | Edureka,fvGyjj1dVPg,2020-08-21T15:28:02Z,0,0,0,0,0,sd,False,0,0.25
Machine Learning,2020-08-22 0:45:34,Blippi Official Channel 🔴 LIVE! 🔴 Blippi English Episodes | Educational Videos For Kids,gR1n9RHLBr8,2020-08-14T16:57:56Z,0,5180283,20415,12916,0,sd,False,0,0.1057086028
